$\ell$,"$\mathcal{D}_2(x^{(\ell)}, x^{(0)})$","$\mathcal{W}_{2, 0.2}(x^{(\ell)}, x^{(0)})$","$\mathcal{W}_{2, 0.5}(x^{(\ell)}, x^{(0)})$","$\mathcal{W}_{2, 0.8}(x^{(\ell)}, x^{(0)})$"
401,0.39468107483662085,0.24877950918417063,0.3725564435699313,0.34506339951301634
402,0.4017509251592783,0.2546877487440005,0.3813396751780745,0.3492692036412727
403,0.4083671093547282,0.260301562381556,0.3897716270055944,0.3529417705590145
404,0.4167129667346937,0.26726568022479463,0.4000700296941246,0.35777740938973696
405,0.42538315727301074,0.27451677106622546,0.41063354582433703,0.3627447002632581
406,0.43449620982770926,0.2818599747174745,0.4212086606775596,0.36791564192917287
407,0.44313732606271233,0.28916546677873556,0.4314588308037054,0.37278528764991503
408,0.4519214863183843,0.2965919390562879,0.44166946318568717,0.3777327679068522
409,0.45955465988354915,0.3035149184429502,0.45066791603992473,0.3820810265438997
410,0.46786020720395355,0.3110076556433468,0.4601874351859252,0.3866799946373207
411,0.476474650685621,0.3187761135974773,0.46996972109008445,0.3916073786573316
412,0.4843228002638601,0.32615184038204265,0.4786833222074423,0.3960061215938928
413,0.49118620655754774,0.3329177462972474,0.48646115003178736,0.399806298883003
414,0.49802722545296557,0.33964304227255904,0.4940980159125498,0.40378419416274863
415,0.5045691017762965,0.34635018921712335,0.5012913601124963,0.40750183063375306
416,0.5106771277398118,0.352946353461895,0.5079887566262243,0.41108265399462424
417,0.5166463113677758,0.3592782019221033,0.5144969118362724,0.41466848233519543
418,0.5227415075758324,0.36588644648035784,0.5210113231026645,0.4183077912232978
419,0.5290365163688223,0.3725497425973785,0.5277733207183593,0.42215099620084173
420,0.5351119228749756,0.3791626320470144,0.5341942680064685,0.425893818009954
421,0.5404204041536842,0.3852170160978913,0.539755372413766,0.42906709675254984
422,0.5461143126812321,0.3911035302602161,0.5456474738875877,0.43217857109301044
423,0.5518959911768762,0.39699041501290394,0.5516029637059529,0.4353621129186989
424,0.5587305283214784,0.40386092897081627,0.5585472151589355,0.4393350750812592
425,0.5656951800468658,0.410281525947806,0.5656008145446315,0.443219263280916
426,0.5725607775642377,0.4168312198629071,0.5725520121289421,0.44708934008401546
427,0.5787693199054263,0.42271194499264747,0.5787606716130801,0.4505976939797633
428,0.5845749762521293,0.4284149614805332,0.5845403282750296,0.453689076526979
429,0.5901485611985362,0.4341779238593659,0.590053874677102,0.45674015167433346
430,0.5958691820826899,0.4401775961663559,0.5956167850758811,0.4599717128831
431,0.6016546483286763,0.4460992041351683,0.6012704265664599,0.46315202042877046
432,0.6067116565543942,0.45179593808495866,0.6062946744980772,0.46579613804512426
433,0.6112259646422112,0.4566739076335328,0.6106091510488535,0.46754540301466785
434,0.6163333932502852,0.4621083054919409,0.6155458328820198,0.47010880770815844
435,0.6211980114156226,0.46732417576051866,0.6201944966834614,0.4724093434535841
436,0.6261183137445793,0.47304539675879825,0.6248417887851639,0.4749757267576352
437,0.6312936279833563,0.4791227984740925,0.6298276671410397,0.4779270828831238
438,0.6361969625005219,0.48502663548676683,0.6346088998754256,0.4806504252527698
439,0.6405370320160136,0.48988858112428363,0.6388313524169812,0.48248338734566043
440,0.6442653811420084,0.4946268683108246,0.6424745613492786,0.48378533927081674
441,0.6468026917325697,0.49852625009611795,0.6448021167912354,0.4843780833809719
442,0.6498581159652046,0.5027753652889017,0.6476595050918718,0.4852414730279903
443,0.6539476164043646,0.5079916960221624,0.651571781711311,0.4872722823520115
444,0.6578588450779653,0.5132654811046647,0.655309700138041,0.48930125307553524
445,0.660907590326807,0.5179686285179451,0.6579773320735633,0.4903566364797681
446,0.6630549912084422,0.5219281639660124,0.6596866301446718,0.49053840320238123
447,0.6661735491054993,0.5266531619796546,0.662387056945195,0.49165068478963864
448,0.6693828929713342,0.5314664785648268,0.66508912106734,0.4928281361084652
449,0.6715561707934705,0.535511033618129,0.6667983504178537,0.4929014718302521
450,0.6733479883264728,0.5392985100954303,0.6681826669432691,0.49253741514629207
451,0.676005306484319,0.5437431025691086,0.670366548613976,0.4929529367567737
452,0.6783548001226619,0.5480068831545601,0.6722417147425783,0.4931106033258463
453,0.680458972305726,0.551938110740823,0.6738252609585524,0.493243156499923
454,0.6834232972657058,0.5565006979710104,0.67629804363558,0.49410328599389614
455,0.6862393466373281,0.5610403181128848,0.6785747415156643,0.4947689580742062
456,0.6885806389139353,0.5652069558874558,0.6803556333070074,0.4949545880381007
457,0.689971488947041,0.5686585004427713,0.6811208609126264,0.4943491375534347
458,0.6925203719171876,0.5728639234898173,0.6831076212092924,0.49487091538230255
459,0.695095588593103,0.5765693241980079,0.685186795126569,0.4953106921394011
460,0.6969414312002736,0.5800459995890628,0.6864097829189618,0.495299979342505
461,0.6976745830141861,0.5829267979557291,0.686441839804459,0.49467434387098747
462,0.6995214940670852,0.5864511855977727,0.6876596998459823,0.4947012668012423
463,0.7016787479560707,0.5903688236521187,0.6892203378541728,0.4947834324564498
464,0.7038035752812462,0.594236679756445,0.6907406873329772,0.49483918866813664
465,0.7055923527765382,0.5978859600568476,0.6919055433722738,0.4945899420771308
466,0.7066830126432269,0.6009975087586986,0.6922541614373677,0.4937670835910895
467,0.7078702906421029,0.6040321087904404,0.6926865694271135,0.49340255775137554
468,0.7097883690571897,0.6076768860997286,0.6939359989395198,0.49354843382864666
469,0.7113059231687932,0.6110949606793262,0.6947111149228481,0.4932549995540052
470,0.7122128129153078,0.6140575171421795,0.6947764911737896,0.49242619072992533
471,0.7141276435015217,0.6176467270069783,0.6959314021342489,0.4924579930656502
472,0.715953302446789,0.621292084320338,0.6969843609468209,0.4921642704773314
473,0.718382116532237,0.6254303344796279,0.6987324737918179,0.49209359453432167
474,0.7201828612142488,0.6290945191376309,0.699887700021548,0.4918216285830014
475,0.7215053285453046,0.6323299025126649,0.7004963989542213,0.4914819427761655
476,0.722544638755133,0.6354011109714107,0.7007009105138292,0.4908237008084042
477,0.7231625624323517,0.6381503526428423,0.7004153340528682,0.4896866267724072
478,0.7239045852300211,0.6410166103772824,0.7002593914177712,0.48869112070656195
479,0.724576788039042,0.6437774378466046,0.7000606768091965,0.4876568833465148
480,0.7248731310797735,0.6462809896996783,0.6993693959262252,0.4863962427586829
481,0.7249580629036422,0.648688018809348,0.6984989194545691,0.48511992216881616
482,0.7253113973736688,0.6512355646726673,0.6977951320383223,0.4838967105611186
483,0.7254353019866283,0.6534826917676398,0.6967873967126672,0.4826354852795405
484,0.7253680915167473,0.6556080939209875,0.6956310022386655,0.4812978709876968
485,0.7248861364034554,0.6574611997510137,0.6943731745149555,0.4800163589772247
486,0.7242624503176903,0.6590896185714444,0.6929439719719246,0.47858139340996847
487,0.7237278568149215,0.6608170320428722,0.691664822764408,0.4771390639758668
488,0.7237801849454688,0.6629281500425985,0.6906643528802244,0.4758744282633118
489,0.723842342325013,0.6649928008505376,0.6896759958769726,0.4746286356403685
490,0.7246319715571844,0.6673932575614587,0.6892494487428976,0.4736375845310314
491,0.7254144554945184,0.6697545791955561,0.6889332860433225,0.47273744170224113
492,0.7255156938603531,0.6715346632543973,0.6880759588503795,0.47185418181373995
493,0.7258615473250891,0.6735042825986268,0.6872889528051216,0.4708660295001644
494,0.7265361932579812,0.6755362615372528,0.6867424374004096,0.47018079490723497
495,0.7274101383286709,0.6776431330476657,0.686397393922286,0.46954026534248117
496,0.7284060979929085,0.67990455462656,0.6860871123128716,0.4687425517745534
497,0.7300005801740774,0.682648394834674,0.6865526480399867,0.4682933349823797
498,0.7324161790808914,0.6859410484597488,0.6881208084664467,0.4682253503762199
499,0.7344154534011544,0.6889496958044462,0.689164752945211,0.4678804796562712
500,0.7356386288891752,0.691164831840708,0.689147154843853,0.46706353805935197
501,0.7363625686281546,0.6930506344561348,0.6883960514580532,0.4659213935107956
502,0.7374799129473272,0.6952125106140047,0.6881815326990955,0.46512662330743015
503,0.7381056481385052,0.6968589140799797,0.6875711258417946,0.46446221918176955
504,0.7384392895690085,0.698370559394842,0.6866286173392753,0.46330367336280975
505,0.7391547202220323,0.7001477595273311,0.6860245410167332,0.4624503195633793
506,0.7393675253298337,0.7014624259342241,0.6852276087247967,0.4618131642740256
507,0.739585729409372,0.7026826971535507,0.6845336952938826,0.46145312991879484
508,0.7394925432730891,0.7036464688470795,0.683864736733976,0.4613856027882102
509,0.740221360966794,0.705227670617816,0.683484638029589,0.46115710958391765
510,0.741004869235059,0.7067014336076122,0.6833736526605407,0.4614417893225776
511,0.7421280605734508,0.7085302592928769,0.6832872769764463,0.4611574229170403
512,0.7427185007803833,0.7100003905488869,0.6827313888310975,0.46045715044070334
513,0.7428902237861397,0.7110747772124543,0.6820052934189491,0.4599661594952145
514,0.7427657427697223,0.7119027923361027,0.6812207158080716,0.45963279965849496
515,0.7430496149518444,0.7129972229134174,0.6803725400753923,0.4587988564437428
516,0.7430229967980355,0.7138922163426298,0.6795851699630422,0.45826343712304385
517,0.7433579886213678,0.7146543684318364,0.6787080603867803,0.4573226960518416
518,0.7437643897326589,0.7157133300606687,0.6779397956374617,0.4564900833074401
519,0.7434761848657484,0.7159408062606736,0.6769229212257466,0.4555630442959023
520,0.7433230444371461,0.716492776121594,0.675988166664406,0.45480820813651524
521,0.7431209572122088,0.7168395672404311,0.6750497212229136,0.454260928332193
522,0.742921441369061,0.7170960610208084,0.674335941374847,0.45383417129786086
523,0.7427935734783062,0.7173027924927985,0.673841145338078,0.45385933848853627
524,0.7427196546816649,0.7174884800069264,0.6735040336007465,0.45426533231661415
525,0.742729340568243,0.7176931556677079,0.6734649046816381,0.4552130246811017
526,0.7427210257020702,0.7179231367630512,0.6732961868295081,0.4558440879211516
527,0.7426791555872057,0.7181688682530445,0.6730402545331482,0.4564294761537917
528,0.7430920263328827,0.7190412486552974,0.6728061887116716,0.4565430899444481
529,0.7439250707507626,0.7199624421275215,0.6723608090274575,0.45578984849443
530,0.7441008343950987,0.7202018798292885,0.6717637872765421,0.45503374508642935
531,0.7439964984028374,0.7204330238593711,0.6709972237629708,0.45432168638086656
532,0.743808725725797,0.720433663107511,0.6704044414605721,0.45413771788940527
533,0.7437653428209863,0.7205669846905577,0.6701067838206047,0.45431843817860745
534,0.7439263816167748,0.7210810932153358,0.6698236784879058,0.4544180469751998
535,0.7440082650741734,0.7213079129349829,0.6697984620169499,0.4549661071557921
536,0.7439999581070287,0.7213219498884837,0.6696524292925978,0.45531866835151213
537,0.7436359182935488,0.7209688932309269,0.6692181961816003,0.4551684569769879
538,0.7435598413556865,0.7209518274485093,0.6688085759970166,0.4548025938511657
539,0.7437198570868588,0.72117587557723,0.6683152198260678,0.45408818522079814
540,0.7440210097101718,0.7216994453930402,0.6684867797266705,0.45467710296335756
541,0.7431597006510343,0.7210566776312679,0.6674637185520479,0.4538707844083165
542,0.7430823767514452,0.7210798336554766,0.666881356427968,0.4532080834600832
543,0.7429776618833599,0.7209005881932931,0.6664965957927507,0.45304265923973985
544,0.742970231545864,0.7209017972504208,0.6663281130202684,0.45324366434009705
545,0.7427584749296102,0.720717615256164,0.6657928692315329,0.45264322587525535
546,0.7426119916885018,0.7206191916223025,0.6652534695309459,0.45193576491812754
547,0.7427952352716369,0.7207535490089111,0.664857121833698,0.45132332318415874
548,0.7435667338639131,0.7214562066181565,0.6648463380564303,0.4510862310898079
549,0.7445083604635173,0.7221804251109851,0.6648859231785952,0.4507674247761638
550,0.7448752672969594,0.7225269520802883,0.6647558640574366,0.45058066573146294
551,0.7448867881174902,0.7224707963579581,0.6648858277715679,0.451225157922404
552,0.744238081284112,0.7218662086440881,0.6641027491773364,0.45032517635838426
553,0.7431416680039392,0.7207055727944581,0.6633536527063186,0.4497840915886692
554,0.7426013079753053,0.7199861937809122,0.6630604885114743,0.44969144181689674
555,0.7417380197204156,0.7189410053308818,0.6627878568235277,0.44966460649400347
556,0.7402055654332532,0.7173963158926695,0.6621087734849591,0.44964127749896826
557,0.7385793224177369,0.7156365100006348,0.6614483045395038,0.44977694048629135
558,0.7368942585668111,0.7139087922133468,0.6607757691375992,0.4498931685557323
559,0.7361223066410932,0.7131050393772576,0.6601309496130283,0.4491425947566412
560,0.7354446709031223,0.7123063264680116,0.6595995123044981,0.4485869657122681
561,0.735120327684795,0.7117148636199557,0.6593733299847716,0.4485018148563723
562,0.7345275577708316,0.7109540100190759,0.6589874108612843,0.4481244270858812
563,0.7339532248458465,0.7102730264869974,0.6584903979593475,0.4474538131829594
564,0.7339511928899407,0.7100625716812798,0.6582754511001699,0.4467368481205366
565,0.7334126615810638,0.7094045346425494,0.6577972792677945,0.44605169486441015
566,0.7323323911357601,0.7083020043375151,0.6571032777047532,0.4452608415671534
567,0.7316335072781615,0.7073429608737526,0.6566321944481128,0.4447562090401386
568,0.7310744216738378,0.7065729787567763,0.6562391100857848,0.44437059301895027
569,0.7305820188241842,0.7058811614399599,0.6558985097005763,0.4439286826772722
570,0.7300910866637468,0.7052321912011953,0.6555918806726716,0.4435045490204883
571,0.7292615052621365,0.7043295028756299,0.6551640856592479,0.4429137602158556
572,0.7281035211228954,0.7029520720719309,0.6546850600139359,0.4424573288610442
573,0.7269141110230681,0.7015882365003697,0.6541362577529205,0.44188170747083577
574,0.7258568200020308,0.7004147985510703,0.6536422232845459,0.4412917101176109
575,0.7244555586603145,0.6989817326497253,0.6529489872944516,0.4406868071230198
576,0.7230717481776389,0.6973947185506647,0.6523179141294823,0.4402004166034206
577,0.7216626027551706,0.6956387815740284,0.6517152541873197,0.4398393823301937
578,0.7200370326300286,0.6937234623589099,0.6510413709216215,0.4395321502660065
579,0.718858609967796,0.6923808649125718,0.6505276226830858,0.4390435955606037
580,0.718004430497493,0.6910907573864958,0.6502518892171494,0.4387550984462676
581,0.7167423237489998,0.6896159421013733,0.649788419448527,0.438274373577148
582,0.7155916696120704,0.6883042493032825,0.6494135032760378,0.4378127886790439
583,0.7142704801772037,0.6866031483898943,0.6490636724127552,0.43745188780361494
584,0.7129121919828885,0.6849518617106919,0.6486392487452493,0.43696779392568824
585,0.7114545704264736,0.6832417634877822,0.6481066621945242,0.43646286846075427
586,0.7097096685302288,0.6815169446821894,0.6473024564940367,0.43577975681461806
587,0.7089017081345134,0.6804613563768889,0.6470361313802834,0.43540011002499207
588,0.707323865079073,0.6785018432955442,0.646457401653194,0.4349948588325709
589,0.7063251272397305,0.6768424419150757,0.6462715152297681,0.4348180630830349
590,0.7055497783578347,0.675362026062359,0.6461817164756396,0.43484486501735364
591,0.7045722434203446,0.6739095295670359,0.6460052648183888,0.43468673667837154
592,0.7029572535421529,0.6718704021955879,0.6454497016334299,0.4344430350600976
593,0.7013790638847052,0.6698956131665194,0.6449713202499352,0.4341932191112051
594,0.7003452105386273,0.6681278471056832,0.6447902234398546,0.43419708966059223
595,0.6988736293170213,0.6660458238360606,0.6444837927149939,0.4341760813389634
596,0.6979908719031025,0.664350735035532,0.6445071760681242,0.4343545106735995
597,0.6970757641647168,0.6625710085923849,0.6445159931728534,0.4345266724546461
598,0.6957403621677921,0.6605096361096706,0.6443855065374362,0.434641473708579
599,0.6947090195501058,0.658594932794471,0.6444324404392704,0.4348102471210262
600,0.6936279590310822,0.6565771414356752,0.6444981304076889,0.43499611606542593
601,0.6928228061914167,0.6547395537458576,0.6446855112392105,0.43535506269256025
602,0.6924746396053081,0.6530895901652037,0.6451126919927719,0.4359221756330554
603,0.6922126657545308,0.6514619151578499,0.6456143000853705,0.43663505825834564
604,0.692019889429597,0.6499107102753198,0.6461560480194025,0.4374454543520746
605,0.6913604264011523,0.6481260721198823,0.6461821412662253,0.4376304910735523
606,0.6907672655482724,0.646348948922965,0.6462997413912759,0.4379170574389407
607,0.6901220003350103,0.6447732011766684,0.6463549117619644,0.4381144346955377
608,0.6893705588252959,0.6432005533655346,0.6463121034504062,0.43818034213470924
609,0.6887515665432511,0.64138855666618,0.6463911075375117,0.4385019305944286
610,0.6881023696268725,0.639529651669235,0.6464552613983668,0.4388560188087591
611,0.6873828031569517,0.6377034322168831,0.6464484743073551,0.43917334028561145
612,0.6867371392192548,0.6360702213020315,0.6465143737798396,0.4394952388859712
613,0.685745306930141,0.6344127353014133,0.6464345672831333,0.43948312013969343
614,0.6849109366494678,0.6324526253113815,0.6465207613707825,0.43980448249798804
615,0.6842462422155062,0.6304135865955418,0.6467478817535074,0.4403275393334626
616,0.6836158473920679,0.6284056784164861,0.6470402618283562,0.44095482071113035
617,0.6828181827551402,0.6262472571782657,0.6473054671129822,0.44157065558350156
618,0.6819963782082744,0.6241148141855957,0.6475207451210072,0.4421285367545784
619,0.6809179260503299,0.6222352639330596,0.6475456402204394,0.4423990255377898
620,0.6803306569036323,0.6202850805804704,0.647873948395179,0.4430390759845659
621,0.6798066192433675,0.6182089053486317,0.6482446942976667,0.44376349892389005
622,0.6792525966247432,0.6160752353896566,0.648633726930288,0.44445299770591723
623,0.6788420444109864,0.6141235194378588,0.6490913876345616,0.44526801786507403
624,0.6784485437097049,0.6120579299117516,0.649570051669833,0.44610010564955294
625,0.6778245592372153,0.6097719328464645,0.6499453555067066,0.44683188580061783
626,0.6770668602266215,0.6073928409528863,0.6502731366267528,0.4475249054045657
627,0.676207304722524,0.6049467579749973,0.6505064637993223,0.44827371960991375
628,0.6748093598146443,0.6021395178041397,0.6502190541641376,0.44880210026773676
629,0.6737340519588976,0.5995131306846146,0.6502375188360195,0.4494416795503431
630,0.6728487953291471,0.5969271334524526,0.6503416017087221,0.4501852343019333
631,0.6713603130835643,0.5939092800032835,0.6498197234689305,0.45078306666321305
632,0.6696194851309987,0.5907573308678347,0.6490116277428217,0.4512059302094902
633,0.6680042481696354,0.5876551979567625,0.6483994084478901,0.45178208240786344
634,0.6667283109676859,0.58474146905968,0.648088333899436,0.45244675881119195
635,0.6652861196086229,0.5817396396637594,0.6476232275258754,0.4531157990055301
636,0.6636959307123488,0.5785909295771462,0.6469578888949926,0.45370118858040576
637,0.6624498439328195,0.5757144430952456,0.6466140590383889,0.4544447378618811
638,0.6612797078894601,0.572827085102601,0.6463423244672541,0.45517655554100894
639,0.6598574199714601,0.5696772314424366,0.645701748450228,0.4557906546680919
640,0.6585882346734024,0.566527598643444,0.6451311164790734,0.45644700950767475
641,0.6579765508740113,0.5638017165374526,0.6452679637749797,0.4573495421252512
642,0.6570853100006551,0.5609004832110729,0.6450789614348463,0.4582029948595104
643,0.6561147247230432,0.5579552206341841,0.6447940420824713,0.45905599053916596
644,0.6549425638122384,0.5548783758122896,0.6443000703334071,0.4598331786986111
645,0.6539335742282132,0.5519565204976952,0.6440530617632952,0.4607602468609669
646,0.6525496522664003,0.5486593786716283,0.6433709172895571,0.4614807632875077
647,0.6510142543509235,0.5453303675135154,0.6426089703706377,0.462064386832087
648,0.6494630972260286,0.5419310991005833,0.6417601773162388,0.46250757358458
649,0.6476535953983416,0.5384439895308202,0.6406048432305639,0.46257833394816594
650,0.6461762325595372,0.5351527374923852,0.6397345722109131,0.4628321364206598
651,0.6451026451974823,0.5320722354379576,0.6393472658058564,0.4635729292875153
652,0.6429049585345613,0.5284904282250408,0.6376745509439732,0.46330616515163026
653,0.6404484655930537,0.5247232732183115,0.6356973100041258,0.46283708360173664
654,0.6379992979462156,0.5212730193936483,0.6337649999297353,0.46243538664114087
655,0.6359010426347392,0.5176809698563394,0.6321784615274417,0.4622467088222921
656,0.6331521916596986,0.5137602189981063,0.6298217123215333,0.46147250932046013
657,0.6309703518050812,0.5102755595353243,0.6280956623330533,0.46125873833790854
658,0.6287902881579663,0.506600413149194,0.626314345502969,0.4610425718835862
659,0.6262482876002277,0.5025379253535976,0.6241596536767378,0.4603468295535712
660,0.6230436993302857,0.4979695896399737,0.6212693513632168,0.45925306522722864
661,0.6194232637566537,0.49316733132622875,0.6179314440537138,0.4577339919823045
662,0.6162484955037221,0.488655445260964,0.6150403659480496,0.45665009924246164
663,0.6136686105215623,0.4845433143098045,0.61271925567607,0.45613478624985937
664,0.6107563385319668,0.48027608133569777,0.6100256907802731,0.4553031760942748
665,0.607453093934432,0.475700093419598,0.606928566558443,0.4542398175022626
666,0.6028050858738357,0.47006141370625754,0.6024751734206675,0.45177246042163904
667,0.5984602917102455,0.46476281971052824,0.5983088239563656,0.44957731703733894
668,0.5940706590881496,0.45952515915740405,0.5939921362959125,0.44741768404078236
669,0.5895847829167001,0.4542880225432462,0.5894896393669699,0.4453025587504564
670,0.5850538022840714,0.449124655913964,0.5849891319502093,0.4433217979745878
671,0.5807634477037736,0.4440739021310538,0.5807530294313259,0.44161806831411643
672,0.5768803038327661,0.4391509199460321,0.5768729463704254,0.44022025162642175
673,0.5730040431500101,0.4341658801658474,0.572887955191624,0.43876632209265615
674,0.5682745459103241,0.4287576064090158,0.5681147981592191,0.43669211898024307
675,0.5638607115302491,0.4235103699531295,0.5636543080557129,0.4349802819273244
676,0.55935041175399,0.41814782668318495,0.5590518221882901,0.4329448982251005
677,0.5548157970102067,0.4127055459221074,0.5544037983124102,0.4309441330789545
678,0.5504012364675017,0.4073184594502566,0.5498030016099037,0.42899302538098116
679,0.5455700803498634,0.4019448763148392,0.5448235738427104,0.4269864041011319
680,0.5400495854000825,0.39645325410146376,0.5389821324659753,0.4242851254610535
681,0.5345548761532349,0.39093607283146764,0.5331732611706442,0.4216271861601722
682,0.5289870529173396,0.3856032458224066,0.5272465898148172,0.4189994665170822
683,0.5234056416441203,0.3803419924207657,0.5213802632412737,0.4163925712104701
684,0.517904371547139,0.37505249870864427,0.5154795020527788,0.413888542638475
685,0.5120393663262442,0.36968534046244,0.5092374947049694,0.41111443650093044
686,0.5051562527000505,0.36379824526139476,0.5018517507325932,0.4073873890938375
687,0.4976656049544264,0.35758106613493684,0.493872004794289,0.4030973170483488
688,0.4901253587789318,0.3514007591193115,0.4858614361559449,0.39881670865896496
689,0.48309253911550737,0.34471695961746796,0.4783021467135414,0.3947183393620475
690,0.47566719714907385,0.3383742642872614,0.47046560889746164,0.39054535191284107
691,0.4685007300476951,0.33175318788557345,0.4629621440656344,0.386466154197891
692,0.46031767310335825,0.32512331417361096,0.45440872693851975,0.3816393496174436
693,0.45267580552163206,0.3189461040921724,0.44662111045552155,0.3772579676444869
694,0.44527259765248756,0.31299930906675055,0.4391476311771075,0.37313012032479065
695,0.43837280910953885,0.3067384733703055,0.43196526920664774,0.3693036695670422
696,0.4306947961627199,0.3003377423814842,0.4240647940721976,0.3648464485083851
697,0.42328593771971773,0.2938467480485945,0.41628143279823815,0.3604967701595306
698,0.41588664098825917,0.2871233198179228,0.4084615013215491,0.3559928143839881
699,0.4088556490400579,0.28067721096753995,0.4008997408640305,0.35192709475957407
700,0.4018548863455672,0.27404236831960427,0.39315313377871314,0.3477550935454887
701,0.39467514764346084,0.26709238102815747,0.3851630429785689,0.34327433333858437
702,0.3883602299376004,0.2601871321636377,0.3780650050020466,0.33923389598862813
703,0.381033102988952,0.25307077703153363,0.3697263429282563,0.3344911734313912
704,0.37251688397799443,0.24615084633506304,0.36047006729689823,0.3290682878086691
705,0.3640513765311619,0.23900943263240557,0.35094245186409884,0.32362090645954306
706,0.35565716665401326,0.23201645624595837,0.3414712251099579,0.31801822628032744
707,0.3474393351023551,0.22520932267619598,0.3322528361430168,0.3126746488936784
708,0.3392570889837138,0.21858222639900965,0.3228945975616119,0.3070847174330819
709,0.3323371178524514,0.21159646301215382,0.3145621651433169,0.30247456466526074
710,0.3242768002177762,0.204547860474587,0.3049811125592622,0.29697980344953545
711,0.313839883311587,0.1964624826577683,0.29335938024094127,0.2895215033481108
712,0.3030578895252903,0.18850872813907069,0.28157789371777586,0.28156382643505323
713,0.29289108872256364,0.1809367283245795,0.27024757228256513,0.2738768277069529
714,0.28259671583050616,0.17356420250634738,0.25884163654340125,0.2661628179327939
715,0.27242303912119853,0.16616715058260484,0.24766078282427276,0.258537158014508
716,0.26153554385230865,0.15895483592490775,0.2363406856197004,0.2491627767647207
717,0.2506705833255403,0.15192929251276072,0.22513267401339612,0.2396321021696865
718,0.23986026246537928,0.14493981042503729,0.2141382912132977,0.23051297391347192
719,0.2288742196494783,0.13794616269495957,0.2032778248234783,0.2212091941845187
720,0.21855870432102317,0.13147200501768305,0.19286079579688528,0.2124341962619222
721,0.20820540317149364,0.12536067414435262,0.1829873212809936,0.20366223223875035
722,0.1979866015950837,0.11964044498327199,0.17332136711268467,0.19496581914168676
723,0.18849844237278587,0.11369440236475954,0.16426775678932412,0.18653547721404043
724,0.1794847532194351,0.10851490559686652,0.15591978696658115,0.17861026657342471
725,0.16990558985269358,0.10376117348082001,0.14737329971634067,0.16965500415237803
726,0.16034227465041498,0.09889584882948126,0.13898088997055558,0.16020128585738744
727,0.15230818122412335,0.09504654076943593,0.13193875336964878,0.15193460367064837
728,0.14313193296845006,0.09100840757711508,0.1244793149030251,0.14238919266750355
729,0.13399596913425718,0.0875736383825638,0.11789711696818882,0.13335439962593384
